# O2	N2	Fuel	Temperature (K)
0.430	0.080	0.490	3950.6
0.440	0.080	0.480	3910.4
0.450	0.080	0.470	3873.8
0.460	0.080	0.460	3840.1
0.470	0.080	0.450	3808.8
0.480	0.080	0.440	3779.4
0.490	0.080	0.430	3751.8
0.500	0.080	0.420	3725.5
0.510	0.080	0.410	3700.4
0.520	0.080	0.400	3676.1
0.530	0.080	0.390	3652.7
0.540	0.080	0.380	3629.8
0.550	0.080	0.370	3607.4
0.560	0.080	0.360	3585.4
0.570	0.080	0.350	3563.7
0.580	0.080	0.340	3542.1
0.590	0.080	0.330	3520.5
0.600	0.080	0.320	3499.0
0.610	0.080	0.310	3477.4
0.620	0.080	0.300	3455.6
0.630	0.080	0.290	3433.6
0.640	0.080	0.280	3411.2
0.650	0.080	0.270	3388.4
0.660	0.080	0.260	3365.0
0.670	0.080	0.250	3341.1
0.680	0.080	0.240	3316.3
0.690	0.080	0.230	3290.7
0.700	0.080	0.220	3264.0
0.710	0.080	0.210	3236.1
0.720	0.080	0.200	3206.8
0.730	0.080	0.190	3175.7
0.740	0.080	0.180	3142.6
0.750	0.080	0.170	3107.0
0.760	0.080	0.160	3068.4
0.770	0.080	0.150	3026.3
0.780	0.080	0.140	2979.5
0.790	0.080	0.130	2927.1
0.800	0.080	0.120	2867.3
0.810	0.080	0.110	2797.6
0.820	0.080	0.100	2714.5
0.830	0.080	0.090	2612.9
0.840	0.080	0.080	2485.4
0.850	0.080	0.070	2322.9
0.860	0.080	0.060	2119.4
0.870	0.080	0.050	1878.2
0.880	0.080	0.040	1609.0
0.890	0.080	0.030	1318.8
0.900	0.080	0.020	1008.9
0.910	0.080	0.010	674.8
0.920	0.080	-0.000	300.0
0.000	0.090	0.910	3648.9
0.010	0.090	0.900	3660.8
0.020	0.090	0.890	3672.9
0.030	0.090	0.880	3685.1
0.040	0.090	0.870	3697.6
0.050	0.090	0.860	3710.3
0.060	0.090	0.850	3723.2
0.070	0.090	0.840	3736.5
0.080	0.090	0.830	3750.2
0.090	0.090	0.820	3764.3
0.100	0.090	0.810	3778.9
0.110	0.090	0.800	3794.1
0.120	0.090	0.790	3810.0
0.130	0.090	0.780	3826.6
0.140	0.090	0.770	3844.2
0.150	0.090	0.760	3862.8
0.160	0.090	0.750	3882.7
0.170	0.090	0.740	3904.1
0.180	0.090	0.730	3927.3
0.190	0.090	0.720	3952.8
0.200	0.090	0.710	3981.2
0.210	0.090	0.700	4013.2
0.220	0.090	0.690	4049.9
0.230	0.090	0.680	4092.8
0.240	0.090	0.670	4144.2
0.250	0.090	0.660	4207.2
0.260	0.090	0.650	4285.8
0.270	0.090	0.640	4384.8
0.280	0.090	0.630	4506.2
0.290	0.090	0.620	4644.6
0.300	0.090	0.610	4768.7
0.310	0.090	0.600	4776.7
0.320	0.090	0.590	4704.8
0.330	0.090	0.580	4616.9
0.340	0.090	0.570	4524.9
0.350	0.090	0.560	4433.5
0.360	0.090	0.550	4345.9
0.370	0.090	0.540	4264.5
0.380	0.090	0.530	4190.5
0.390	0.090	0.520	4124.2
0.400	0.090	0.510	4065.3
0.410	0.090	0.500	4012.8
0.420	0.090	0.490	3965.9
0.430	0.090	0.480	3923.7
0.440	0.090	0.470	3885.3
0.450	0.090	0.460	3850.2
0.460	0.090	0.450	3817.7
0.470	0.090	0.440	3787.4
0.480	0.090	0.430	3759.0
0.490	0.090	0.420	3732.0
0.500	0.090	0.410	3706.2
0.510	0.090	0.400	3681.5
0.520	0.090	0.390	3657.6
0.530	0.090	0.380	3634.3
0.540	0.090	0.370	3611.6
0.550	0.090	0.360	3589.2
0.560	0.090	0.350	3567.2
0.570	0.090	0.340	3545.3
0.580	0.090	0.330	3523.6
0.590	0.090	0.320	3501.9
0.600	0.090	0.310	3480.1
0.610	0.090	0.300	3458.1
0.620	0.090	0.290	3435.9
0.630	0.090	0.280	3413.4
0.640	0.090	0.270	3390.4
0.650	0.090	0.260	3366.9
0.660	0.090	0.250	3342.8
0.670	0.090	0.240	3318.0
0.680	0.090	0.230	3292.3
0.690	0.090	0.220	3265.5
0.700	0.090	0.210	3237.5
0.710	0.090	0.200	3208.0
0.720	0.090	0.190	3176.9
0.730	0.090	0.180	3143.6
0.740	0.090	0.170	3108.0
0.750	0.090	0.160	3069.4
0.760	0.090	0.150	3027.1
0.770	0.090	0.140	2980.3
0.780	0.090	0.130	2927.8
0.790	0.090	0.120	2867.9
0.800	0.090	0.110	2798.2
0.810	0.090	0.100	2715.1
0.820	0.090	0.090	2613.4
0.830	0.090	0.080	2485.7
0.840	0.090	0.070	2323.2
0.850	0.090	0.060	2119.8
0.860	0.090	0.050	1878.6
0.870	0.090	0.040	1609.5
0.880	0.090	0.030	1319.3
0.890	0.090	0.020	1009.3
0.900	0.090	0.010	674.9
0.910	0.090	-0.000	300.0
0.000	0.100	0.900	3645.3
0.010	0.100	0.890	3657.4
0.020	0.100	0.880	3669.5
0.030	0.100	0.870	3681.9
0.040	0.100	0.860	3694.4
0.050	0.100	0.850	3707.2
0.060	0.100	0.840	3720.3
0.070	0.100	0.830	3733.8
0.080	0.100	0.820	3747.6
0.090	0.100	0.810	3761.8
0.100	0.100	0.800	3776.6
0.110	0.100	0.790	3791.9
0.120	0.100	0.780	3808.0
0.130	0.100	0.770	3824.8
0.140	0.100	0.760	3842.6
0.150	0.100	0.750	3861.5
0.160	0.100	0.740	3881.7
0.170	0.100	0.730	3903.5
0.180	0.100	0.720	3927.2
0.190	0.100	0.710	3953.3
0.200	0.100	0.700	3982.4
0.210	0.100	0.690	4015.4
0.220	0.100	0.680	4053.4
0.230	0.100	0.670	4098.0
0.240	0.100	0.660	4151.9
0.250	0.100	0.650	4218.2
0.260	0.100	0.640	4301.6
0.270	0.100	0.630	4406.5
0.280	0.100	0.620	4534.0
0.290	0.100	0.610	4674.6
0.300	0.100	0.600	4774.4
0.310	0.100	0.590	4740.2
0.320	0.100	0.580	4658.3
0.330	0.100	0.570	4567.2
0.340	0.100	0.560	4474.5
0.350	0.100	0.550	4384.1
0.360	0.100	0.540	4298.8
0.370	0.100	0.530	4220.7
0.380	0.100	0.520	4150.3
0.390	0.100	0.510	4087.6
0.400	0.100	0.500	4031.9
0.410	0.100	0.490	3982.3
0.420	0.100	0.480	3937.8
0.430	0.100	0.470	3897.6
0.440	0.100	0.460	3860.9
0.450	0.100	0.450	3827.2
0.460	0.100	0.440	3795.8
0.470	0.100	0.430	3766.5
0.480	0.100	0.420	3738.7
0.490	0.100	0.410	3712.3
0.500	0.100	0.400	3687.0
0.510	0.100	0.390	3662.6
0.520	0.100	0.380	3638.9
0.530	0.100	0.370	3615.8
0.540	0.100	0.360	3593.2
0.550	0.100	0.350	3570.8
0.560	0.100	0.340	3548.7
0.570	0.100	0.330	3526.7
0.580	0.100	0.320	3504.8
0.590	0.100	0.310	3482.8
0.600	0.100	0.300	3460.6
0.610	0.100	0.290	3438.3
0.620	0.100	0.280	3415.6
0.630	0.100	0.270	3392.5
0.640	0.100	0.260	3368.9
0.650	0.100	0.250	3344.7
0.660	0.100	0.240	3319.7
0.670	0.100	0.230	3293.8
0.680	0.100	0.220	3267.0
0.690	0.100	0.210	3238.9
0.700	0.100	0.200	3209.3
0.710	0.100	0.190	3178.1
0.720	0.100	0.180	3144.8
0.730	0.100	0.170	3109.0
0.740	0.100	0.160	3070.3
0.750	0.100	0.150	3028.0
0.760	0.100	0.140	2981.2
0.770	0.100	0.130	2928.6
0.780	0.100	0.120	2868.6
0.790	0.100	0.110	2798.8
0.800	0.100	0.100	2715.6
0.810	0.100	0.090	2613.8
0.820	0.100	0.080	2486.1
0.830	0.100	0.070	2323.6
0.840	0.100	0.060	2120.2
0.850	0.100	0.050	1879.1
0.860	0.100	0.040	1610.0
0.870	0.100	0.030	1319.8
0.880	0.100	0.020	1009.6
0.890	0.100	0.010	675.1
0.900	0.100	-0.000	300.0
0.000	0.110	0.890	3641.7
0.010	0.110	0.880	3653.8
0.020	0.110	0.870	3666.1
0.030	0.110	0.860	3678.6
0.040	0.110	0.850	3691.2
0.050	0.110	0.840	3704.2
0.060	0.110	0.830	3717.4
0.070	0.110	0.820	3730.9
0.080	0.110	0.810	3744.9
0.090	0.110	0.800	3759.3
0.100	0.110	0.790	3774.2
0.110	0.110	0.780	3789.7
0.120	0.110	0.770	3805.9
0.130	0.110	0.760	3823.0
0.140	0.110	0.750	3841.0
0.150	0.110	0.740	3860.2
0.160	0.110	0.730	3880.8
0.170	0.110	0.720	3903.0
0.180	0.110	0.710	3927.2
0.190	0.110	0.700	3953.9
0.200	0.110	0.690	3983.8
0.210	0.110	0.680	4017.8
0.220	0.110	0.670	4057.1
0.230	0.110	0.660	4103.7
0.240	0.110	0.650	4160.1
0.250	0.110	0.640	4230.2
0.260	0.110	0.630	4318.7
0.270	0.110	0.620	4429.8
0.280	0.110	0.610	4563.1
0.290	0.110	0.600	4702.5
0.300	0.110	0.590	4760.4
0.310	0.110	0.580	4697.7
0.320	0.110	0.570	4609.7
0.330	0.110	0.560	4516.6
0.340	0.110	0.550	4424.0
0.350	0.110	0.540	4335.3
0.360	0.110	0.530	4253.0
0.370	0.110	0.520	4178.4
0.380	0.110	0.510	4111.7
0.390	0.110	0.500	4052.5
0.400	0.110	0.490	3999.9
0.410	0.110	0.480	3953.0
0.420	0.110	0.470	3910.7
0.430	0.110	0.460	3872.3
0.440	0.110	0.450	3837.2
0.450	0.110	0.440	3804.7
0.460	0.110	0.430	3774.3
0.470	0.110	0.420	3745.8
0.480	0.110	0.410	3718.7
0.490	0.110	0.400	3692.8
0.500	0.110	0.390	3667.8
0.510	0.110	0.380	3643.7
0.520	0.110	0.370	3620.2
0.530	0.110	0.360	3597.2
0.540	0.110	0.350	3574.6
0.550	0.110	0.340	3552.2
0.560	0.110	0.330	3529.9
0.570	0.110	0.320	3507.8
0.580	0.110	0.310	3485.6
0.590	0.110	0.300	3463.2
0.600	0.110	0.290	3440.7
0.610	0.110	0.280	3417.8
0.620	0.110	0.270	3394.6
0.630	0.110	0.260	3370.9
0.640	0.110	0.250	3346.5
0.650	0.110	0.240	3321.4
0.660	0.110	0.230	3295.5
0.670	0.110	0.220	3268.5
0.680	0.110	0.210	3240.3
0.690	0.110	0.200	3210.6
0.700	0.110	0.190	3179.3
0.710	0.110	0.180	3145.9
0.720	0.110	0.170	3110.1
0.730	0.110	0.160	3071.3
0.740	0.110	0.150	3028.9
0.750	0.110	0.140	2982.0
0.760	0.110	0.130	2929.3
0.770	0.110	0.120	2869.3
0.780	0.110	0.110	2799.4
0.790	0.110	0.100	2716.1
0.800	0.110	0.090	2614.3
0.810	0.110	0.080	2486.6
0.820	0.110	0.070	2324.0
0.830	0.110	0.060	2120.6
0.840	0.110	0.050	1879.5
0.850	0.110	0.040	1610.5
0.860	0.110	0.030	1320.2
0.870	0.110	0.020	1010.0
0.880	0.110	0.010	675.2
0.890	0.110	-0.000	300.0
0.000	0.120	0.880	3638.0
0.010	0.120	0.870	3650.2
0.020	0.120	0.860	3662.6
0.030	0.120	0.850	3675.2
0.040	0.120	0.840	3688.0
0.050	0.120	0.830	3701.0
0.060	0.120	0.820	3714.3
0.070	0.120	0.810	3728.0
0.080	0.120	0.800	3742.1
0.090	0.120	0.790	3756.6
0.100	0.120	0.780	3771.7
0.110	0.120	0.770	3787.4
0.120	0.120	0.760	3803.9
0.130	0.120	0.750	3821.1
0.140	0.120	0.740	3839.4
0.150	0.120	0.730	3858.9
0.160	0.120	0.720	3879.8
0.170	0.120	0.710	3902.4
0.180	0.120	0.700	3927.1
0.190	0.120	0.690	3954.5
0.200	0.120	0.680	3985.2
0.210	0.120	0.670	4020.3
0.220	0.120	0.660	4061.1
0.230	0.120	0.650	4109.7
0.240	0.120	0.640	4169.0
0.250	0.120	0.630	4243.2
0.260	0.120	0.620	4337.2
0.270	0.120	0.610	4454.8
0.280	0.120	0.600	4593.2
0.290	0.120	0.590	4724.1
0.300	0.120	0.580	4729.9
0.310	0.120	0.570	4651.2
0.320	0.120	0.560	4559.4
0.330	0.120	0.550	4465.4
0.340	0.120	0.540	4373.8
0.350	0.120	0.530	4287.6
0.360	0.120	0.520	4208.7
0.370	0.120	0.510	4137.8
0.380	0.120	0.500	4074.8
0.390	0.120	0.490	4018.9
0.400	0.120	0.480	3969.2
0.410	0.120	0.470	3924.7
0.420	0.120	0.460	3884.5
0.430	0.120	0.450	3847.8
0.440	0.120	0.440	3814.0
0.450	0.120	0.430	3782.6
0.460	0.120	0.420	3753.1
0.470	0.120	0.410	3725.3
0.480	0.120	0.400	3698.7
0.490	0.120	0.390	3673.3
0.500	0.120	0.380	3648.7
0.510	0.120	0.370	3624.7
0.520	0.120	0.360	3601.4
0.530	0.120	0.350	3578.4
0.540	0.120	0.340	3555.7
0.550	0.120	0.330	3533.2
0.560	0.120	0.320	3510.8
0.570	0.120	0.310	3488.4
0.580	0.120	0.300	3465.9
0.590	0.120	0.290	3443.2
0.600	0.120	0.280	3420.1
0.610	0.120	0.270	3396.7
0.620	0.120	0.260	3372.9
0.630	0.120	0.250	3348.4
0.640	0.120	0.240	3323.2
0.650	0.120	0.230	3297.1
0.660	0.120	0.220	3270.0
0.670	0.120	0.210	3241.7
0.680	0.120	0.200	3211.9
0.690	0.120	0.190	3180.5
0.700	0.120	0.180	3147.0
0.710	0.120	0.170	3111.1
0.720	0.120	0.160	3072.3
0.730	0.120	0.150	3029.8
0.740	0.120	0.140	2982.8
0.750	0.120	0.130	2930.1
0.760	0.120	0.120	2870.0
0.770	0.120	0.110	2800.0
0.780	0.120	0.100	2716.7
0.790	0.120	0.090	2614.8
0.800	0.120	0.080	2487.0
0.810	0.120	0.070	2324.4
0.820	0.120	0.060	2121.0
0.830	0.120	0.050	1880.0
0.840	0.120	0.040	1611.0
0.850	0.120	0.030	1320.7
0.860	0.120	0.020	1010.3
0.870	0.120	0.010	675.4
0.880	0.120	0.000	300.0
0.000	0.130	0.870	3634.2
0.010	0.130	0.860	3646.6
0.020	0.130	0.850	3659.1
0.030	0.130	0.840	3671.7
0.040	0.130	0.830	3684.6
0.050	0.130	0.820	3697.8
0.060	0.130	0.810	3711.2
0.070	0.130	0.800	3725.0
0.080	0.130	0.790	3739.3
0.090	0.130	0.780	3754.0
0.100	0.130	0.770	3769.2
0.110	0.130	0.760	3785.1
0.120	0.130	0.750	3801.7
0.130	0.130	0.740	3819.2
0.140	0.130	0.730	3837.8
0.150	0.130	0.720	3857.6
0.160	0.130	0.710	3878.8
0.170	0.130	0.700	3901.9
0.180	0.130	0.690	3927.1
0.190	0.130	0.680	3955.2
0.200	0.130	0.670	3986.8
0.210	0.130	0.660	4023.0
0.220	0.130	0.650	4065.4
0.230	0.130	0.640	4116.2
0.240	0.130	0.630	4178.7
0.250	0.130	0.620	4257.3
0.260	0.130	0.610	4357.2
0.270	0.130	0.600	4481.5
0.280	0.130	0.590	4623.6
0.290	0.130	0.580	4730.7
0.300	0.130	0.570	4689.5
0.310	0.130	0.560	4602.2
0.320	0.130	0.550	4508.1
0.330	0.130	0.540	4414.2
0.340	0.130	0.530	4324.4
0.350	0.130	0.520	4241.2
0.360	0.130	0.510	4165.9
0.370	0.130	0.500	4098.9
0.380	0.130	0.490	4039.4
0.390	0.130	0.480	3986.7
0.400	0.130	0.470	3939.7
0.410	0.130	0.460	3897.4
0.420	0.130	0.450	3859.0
0.430	0.130	0.440	3823.8
0.440	0.130	0.430	3791.3
0.450	0.130	0.420	3760.9
0.460	0.130	0.410	3732.2
0.470	0.130	0.400	3705.0
0.480	0.130	0.390	3678.9
0.490	0.130	0.380	3653.8
0.500	0.130	0.370	3629.4
0.510	0.130	0.360	3605.7
0.520	0.130	0.350	3582.4
0.530	0.130	0.340	3559.4
0.540	0.130	0.330	3536.6
0.550	0.130	0.320	3514.0
0.560	0.130	0.310	3491.3
0.570	0.130	0.300	3468.6
0.580	0.130	0.290	3445.7
0.590	0.130	0.280	3422.5
0.600	0.130	0.270	3398.9
0.610	0.130	0.260	3374.9
0.620	0.130	0.250	3350.3
0.630	0.130	0.240	3325.0
0.640	0.130	0.230	3298.8
0.650	0.130	0.220	3271.5
0.660	0.130	0.210	3243.1
0.670	0.130	0.200	3213.3
0.680	0.130	0.190	3181.8
0.690	0.130	0.180	3148.2
0.700	0.130	0.170	3112.2
0.710	0.130	0.160	3073.3
0.720	0.130	0.150	3030.8
0.730	0.130	0.140	2983.7
0.740	0.130	0.130	2930.9
0.750	0.130	0.120	2870.7
0.760	0.130	0.110	2800.7
0.770	0.130	0.100	2717.3
0.780	0.130	0.090	2615.4
0.790	0.130	0.080	2487.5
0.800	0.130	0.070	2324.8
0.810	0.130	0.060	2121.4
0.820	0.130	0.050	1880.5
0.830	0.130	0.040	1611.6
0.840	0.130	0.030	1321.2
0.850	0.130	0.020	1010.7
0.860	0.130	0.010	675.5
0.870	0.130	0.000	300.0
0.000	0.140	0.860	3630.3
0.010	0.140	0.850	3642.8
0.020	0.140	0.840	3655.4
0.030	0.140	0.830	3668.2
0.040	0.140	0.820	3681.2
0.050	0.140	0.810	3694.5
0.060	0.140	0.800	3708.1
0.070	0.140	0.790	3722.0
0.080	0.140	0.780	3736.4
0.090	0.140	0.770	3751.2
0.100	0.140	0.760	3766.6
0.110	0.140	0.750	3782.7
0.120	0.140	0.740	3799.5
0.130	0.140	0.730	3817.3
0.140	0.140	0.720	3836.1
0.150	0.140	0.710	3856.2
0.160	0.140	0.700	3877.8
0.170	0.140	0.690	3901.3
0.180	0.140	0.680	3927.2
0.190	0.140	0.670	3955.9
0.200	0.140	0.660	3988.5
0.210	0.140	0.650	4025.9
0.220	0.140	0.640	4070.0
0.230	0.140	0.630	4123.3
0.240	0.140	0.620	4189.2
0.250	0.140	0.610	4272.7
0.260	0.140	0.600	4378.9
0.270	0.140	0.590	4509.7
0.280	0.140	0.580	4652.7
0.290	0.140	0.570	4714.1
0.300	0.140	0.560	4643.7
0.310	0.140	0.550	4551.3
0.320	0.140	0.540	4456.1
0.330	0.140	0.530	4363.3
0.340	0.140	0.520	4276.0
0.350	0.140	0.510	4196.3
0.360	0.140	0.500	4124.9
0.370	0.140	0.490	4061.6
0.380	0.140	0.480	4005.6
0.390	0.140	0.470	3955.8
0.400	0.140	0.460	3911.2
0.410	0.140	0.450	3871.0
0.420	0.140	0.440	3834.3
0.430	0.140	0.430	3800.4
0.440	0.140	0.420	3769.0
0.450	0.140	0.410	3739.4
0.460	0.140	0.400	3711.4
0.470	0.140	0.390	3684.7
0.480	0.140	0.380	3659.1
0.490	0.140	0.370	3634.3
0.500	0.140	0.360	3610.1
0.510	0.140	0.350	3586.4
0.520	0.140	0.340	3563.1
0.530	0.140	0.330	3540.1
0.540	0.140	0.320	3517.2
0.550	0.140	0.310	3494.3
0.560	0.140	0.300	3471.4
0.570	0.140	0.290	3448.3
0.580	0.140	0.280	3424.9
0.590	0.140	0.270	3401.2
0.600	0.140	0.260	3377.0
0.610	0.140	0.250	3352.2
0.620	0.140	0.240	3326.8
0.630	0.140	0.230	3300.5
0.640	0.140	0.220	3273.1
0.650	0.140	0.210	3244.6
0.660	0.140	0.200	3214.7
0.670	0.140	0.190	3183.0
0.680	0.140	0.180	3149.4
0.690	0.140	0.170	3113.3
0.700	0.140	0.160	3074.3
0.710	0.140	0.150	3031.7
0.720	0.140	0.140	2984.6
0.730	0.140	0.130	2931.7
0.740	0.140	0.120	2871.5
0.750	0.140	0.110	2801.4
0.760	0.140	0.100	2718.0
0.770	0.140	0.090	2615.9
0.780	0.140	0.080	2488.0
0.790	0.140	0.070	2325.2
0.800	0.140	0.060	2121.8
0.810	0.140	0.050	1881.0
0.820	0.140	0.040	1612.1
0.830	0.140	0.030	1321.7
0.840	0.140	0.020	1011.1
0.850	0.140	0.010	675.7
0.860	0.140	0.000	300.0
0.000	0.150	0.850	3626.4
0.010	0.150	0.840	3638.9
0.020	0.150	0.830	3651.7
0.030	0.150	0.820	3664.6
0.040	0.150	0.810	3677.7
0.050	0.150	0.800	3691.1
0.060	0.150	0.790	3704.8
0.070	0.150	0.780	3718.9
0.080	0.150	0.770	3733.4
0.090	0.150	0.760	3748.4
0.100	0.150	0.750	3764.0
0.110	0.150	0.740	3780.3
0.120	0.150	0.730	3797.3
0.130	0.150	0.720	3815.3
0.140	0.150	0.710	3834.4
0.150	0.150	0.700	3854.8
0.160	0.150	0.690	3876.8
0.170	0.150	0.680	3900.8
0.180	0.150	0.670	3927.2
0.190	0.150	0.660	3956.8
0.200	0.150	0.650	3990.3
0.210	0.150	0.640	4029.1
0.220	0.150	0.630	4075.0
0.230	0.150	0.620	4130.9
0.240	0.150	0.610	4200.6
0.250	0.150	0.600	4289.4
0.260	0.150	0.590	4402.3
0.270	0.150	0.580	4539.2
0.280	0.150	0.570	4676.4
0.290	0.150	0.560	4679.4
0.300	0.150	0.550	4594.4
0.310	0.150	0.540	4499.3
0.320	0.150	0.530	4404.1
0.330	0.150	0.520	4313.2
0.340	0.150	0.510	4229.0
0.350	0.150	0.500	4153.1
0.360	0.150	0.490	4085.7
0.370	0.150	0.480	4026.0
0.380	0.150	0.470	3973.1
0.390	0.150	0.460	3926.1
0.400	0.150	0.450	3883.8
0.410	0.150	0.440	3845.3
0.420	0.150	0.430	3810.1
0.430	0.150	0.420	3777.5
0.440	0.150	0.410	3747.0
0.450	0.150	0.400	3718.2
0.460	0.150	0.390	3690.8
0.470	0.150	0.380	3664.6
0.480	0.150	0.370	3639.3
0.490	0.150	0.360	3614.7
0.500	0.150	0.350	3590.6
0.510	0.150	0.340	3567.0
0.520	0.150	0.330	3543.6
0.530	0.150	0.320	3520.5
0.540	0.150	0.310	3497.4
0.550	0.150	0.300	3474.2
0.560	0.150	0.290	3450.9
0.570	0.150	0.280	3427.4
0.580	0.150	0.270	3403.5
0.590	0.150	0.260	3379.1
0.600	0.150	0.250	3354.2
0.610	0.150	0.240	3328.6
0.620	0.150	0.230	3302.2
0.630	0.150	0.220	3274.7
0.640	0.150	0.210	3246.1
0.650	0.150	0.200	3216.1
0.660	0.150	0.190	3184.3
0.670	0.150	0.180	3150.6
0.680	0.150	0.170	3114.5
0.690	0.150	0.160	3075.4
0.700	0.150	0.150	3032.7
0.710	0.150	0.140	2985.5
0.720	0.150	0.130	2932.6
0.730	0.150	0.120	2872.2
0.740	0.150	0.110	2802.1
0.750	0.150	0.100	2718.6
0.760	0.150	0.090	2616.5
0.770	0.150	0.080	2488.5
0.780	0.150	0.070	2325.7
0.790	0.150	0.060	2122.3
0.800	0.150	0.050	1881.5
0.810	0.150	0.040	1612.6
0.820	0.150	0.030	1322.1
0.830	0.150	0.020	1011.4
0.840	0.150	0.010	675.8
0.850	0.150	0.000	300.0
0.000	0.160	0.840	3622.3
0.010	0.160	0.830	3635.0
0.020	0.160	0.820	3647.9
0.030	0.160	0.810	3660.9
0.040	0.160	0.800	3674.2
0.050	0.160	0.790	3687.7
0.060	0.160	0.780	3701.5
0.070	0.160	0.770	3715.7
0.080	0.160	0.760	3730.4
0.090	0.160	0.750	3745.6
0.100	0.160	0.740	3761.3
0.110	0.160	0.730	3777.8
0.120	0.160	0.720	3795.0
0.130	0.160	0.710	3813.3
0.140	0.160	0.700	3832.6
0.150	0.160	0.690	3853.4
0.160	0.160	0.680	3875.8
0.170	0.160	0.670	3900.3
0.180	0.160	0.660	3927.3
0.190	0.160	0.650	3957.7
0.200	0.160	0.640	3992.2
0.210	0.160	0.630	4032.5
0.220	0.160	0.620	4080.4
0.230	0.160	0.610	4139.2
0.240	0.160	0.600	4213.0
0.250	0.160	0.590	4307.6
0.260	0.160	0.580	4427.5
0.270	0.160	0.570	4569.6
0.280	0.160	0.560	4683.9
0.290	0.160	0.550	4635.2
0.300	0.160	0.540	4543.0
0.310	0.160	0.530	4446.6
0.320	0.160	0.520	4352.5
0.330	0.160	0.510	4264.1
0.340	0.160	0.500	4183.6
0.350	0.160	0.490	4111.7
0.360	0.160	0.480	4048.1
0.370	0.160	0.470	3991.9
0.380	0.160	0.460	3942.0
0.390	0.160	0.450	3897.4
0.400	0.160	0.440	3857.1
0.410	0.160	0.430	3820.4
0.420	0.160	0.420	3786.5
0.430	0.160	0.410	3755.0
0.440	0.160	0.400	3725.3
0.450	0.160	0.390	3697.2
0.460	0.160	0.380	3670.3
0.470	0.160	0.370	3644.5
0.480	0.160	0.360	3619.4
0.490	0.160	0.350	3595.0
0.500	0.160	0.340	3571.0
0.510	0.160	0.330	3547.3
0.520	0.160	0.320	3523.9
0.530	0.160	0.310	3500.5
0.540	0.160	0.300	3477.1
0.550	0.160	0.290	3453.6
0.560	0.160	0.280	3429.9
0.570	0.160	0.270	3405.8
0.580	0.160	0.260	3381.3
0.590	0.160	0.250	3356.2
0.600	0.160	0.240	3330.5
0.610	0.160	0.230	3303.9
0.620	0.160	0.220	3276.4
0.630	0.160	0.210	3247.6
0.640	0.160	0.200	3217.5
0.650	0.160	0.190	3185.7
0.660	0.160	0.180	3151.8
0.670	0.160	0.170	3115.6
0.680	0.160	0.160	3076.4
0.690	0.160	0.150	3033.6
0.700	0.160	0.140	2986.4
0.710	0.160	0.130	2933.4
0.720	0.160	0.120	2873.0
0.730	0.160	0.110	2802.8
0.740	0.160	0.100	2719.3
0.750	0.160	0.090	2617.1
0.760	0.160	0.080	2489.0
0.770	0.160	0.070	2326.2
0.780	0.160	0.060	2122.8
0.790	0.160	0.050	1882.0
0.800	0.160	0.040	1613.1
0.810	0.160	0.030	1322.6
0.820	0.160	0.020	1011.8
0.830	0.160	0.010	676.0
0.840	0.160	0.000	300.0
0.000	0.170	0.830	3618.2
0.010	0.170	0.820	3631.0
0.020	0.170	0.810	3644.0
0.030	0.170	0.800	3657.1
0.040	0.170	0.790	3670.5
0.050	0.170	0.780	3684.2
0.060	0.170	0.770	3698.1
0.070	0.170	0.760	3712.5
0.080	0.170	0.750	3727.3
0.090	0.170	0.740	3742.6
0.100	0.170	0.730	3758.5
0.110	0.170	0.720	3775.2
0.120	0.170	0.710	3792.7
0.130	0.170	0.700	3811.2
0.140	0.170	0.690	3830.8
0.150	0.170	0.680	3851.9
0.160	0.170	0.670	3874.8
0.170	0.170	0.660	3899.8
0.180	0.170	0.650	3927.5
0.190	0.170	0.640	3958.7
0.200	0.170	0.630	3994.4
0.210	0.170	0.620	4036.2
0.220	0.170	0.610	4086.3
0.230	0.170	0.600	4148.2
0.240	0.170	0.590	4226.6
0.250	0.170	0.580	4327.4
0.260	0.170	0.570	4454.4
0.270	0.170	0.560	4599.6
0.280	0.170	0.550	4664.4
0.290	0.170	0.540	4586.2
0.300	0.170	0.530	4490.3
0.310	0.170	0.520	4393.8
0.320	0.170	0.510	4301.6
0.330	0.170	0.500	4216.5
0.340	0.170	0.490	4140.0
0.350	0.170	0.480	4072.1
0.360	0.170	0.470	4012.2
0.370	0.170	0.460	3959.2
0.380	0.170	0.450	3912.1
0.390	0.170	0.440	3869.7
0.400	0.170	0.430	3831.3
0.410	0.170	0.420	3796.0
0.420	0.170	0.410	3763.3
0.430	0.170	0.400	3732.7
0.440	0.170	0.390	3703.8
0.450	0.170	0.380	3676.3
0.460	0.170	0.370	3649.9
0.470	0.170	0.360	3624.3
0.480	0.170	0.350	3599.4
0.490	0.170	0.340	3575.1
0.500	0.170	0.330	3551.1
0.510	0.170	0.320	3527.3
0.520	0.170	0.310	3503.7
0.530	0.170	0.300	3480.1
0.540	0.170	0.290	3456.4
0.550	0.170	0.280	3432.4
0.560	0.170	0.270	3408.2
0.570	0.170	0.260	3383.5
0.580	0.170	0.250	3358.3
0.590	0.170	0.240	3332.4
0.600	0.170	0.230	3305.7
0.610	0.170	0.220	3278.0
0.620	0.170	0.210	3249.2
0.630	0.170	0.200	3218.9
0.640	0.170	0.190	3187.0
