# O2	N2	Fuel	Temperature (K)
0.200	0.650	0.150	2024.5
0.210	0.650	0.140	2203.5
0.220	0.650	0.130	2362.1
0.230	0.650	0.120	2432.1
0.240	0.650	0.110	2397.7
0.250	0.650	0.100	2307.2
0.260	0.650	0.090	2180.6
0.270	0.650	0.080	2028.0
0.280	0.650	0.070	1857.1
0.290	0.650	0.060	1672.4
0.300	0.650	0.050	1476.0
0.310	0.650	0.040	1268.5
0.320	0.650	0.030	1049.4
0.330	0.650	0.020	817.0
0.340	0.650	0.010	567.5
0.350	0.650	-0.000	300.0
0.000	0.660	0.340	300.0
0.010	0.660	0.330	423.8
0.020	0.660	0.320	533.2
0.030	0.660	0.310	620.6
0.040	0.660	0.300	685.4
0.050	0.660	0.290	731.5
0.060	0.660	0.280	766.2
0.070	0.660	0.270	794.3
0.080	0.660	0.260	818.7
0.090	0.660	0.250	840.9
0.100	0.660	0.240	862.3
0.110	0.660	0.230	884.0
0.120	0.660	0.220	908.5
0.130	0.660	0.210	942.1
0.140	0.660	0.200	1021.4
0.150	0.660	0.190	1189.2
0.160	0.660	0.180	1366.9
0.170	0.660	0.170	1546.2
0.180	0.660	0.160	1727.2
0.190	0.660	0.150	1909.9
0.200	0.660	0.140	2092.9
0.210	0.660	0.130	2269.3
0.220	0.660	0.120	2392.8
0.230	0.660	0.110	2389.5
0.240	0.660	0.100	2306.7
0.250	0.660	0.090	2181.7
0.260	0.660	0.080	2029.3
0.270	0.660	0.070	1858.0
0.280	0.660	0.060	1673.1
0.290	0.660	0.050	1476.7
0.300	0.660	0.040	1269.0
0.310	0.660	0.030	1049.8
0.320	0.660	0.020	817.3
0.330	0.660	0.010	567.6
0.340	0.660	-0.000	300.0
0.000	0.670	0.330	300.0
0.010	0.670	0.320	424.2
0.020	0.670	0.310	533.9
0.030	0.670	0.300	621.7
0.040	0.670	0.290	686.5
0.050	0.670	0.280	732.7
0.060	0.670	0.270	767.5
0.070	0.670	0.260	795.8
0.080	0.670	0.250	820.4
0.090	0.670	0.240	843.0
0.100	0.670	0.230	864.9
0.110	0.670	0.220	887.7
0.120	0.670	0.210	914.4
0.130	0.670	0.200	956.0
0.140	0.670	0.190	1072.6
0.150	0.670	0.180	1249.2
0.160	0.670	0.170	1428.8
0.170	0.670	0.160	1610.1
0.180	0.670	0.150	1793.3
0.190	0.670	0.140	1978.1
0.200	0.670	0.130	2162.1
0.210	0.670	0.120	2325.5
0.220	0.670	0.110	2374.7
0.230	0.670	0.100	2305.3
0.240	0.670	0.090	2182.8
0.250	0.670	0.080	2030.5
0.260	0.670	0.070	1859.0
0.270	0.670	0.060	1673.9
0.280	0.670	0.050	1477.3
0.290	0.670	0.040	1269.5
0.300	0.670	0.030	1050.2
0.310	0.670	0.020	817.5
0.320	0.670	0.010	567.7
0.330	0.670	-0.000	300.0
0.000	0.680	0.320	300.0
0.010	0.680	0.310	424.5
0.020	0.680	0.300	534.7
0.030	0.680	0.290	622.7
0.040	0.680	0.280	687.7
0.050	0.680	0.270	734.0
0.060	0.680	0.260	768.9
0.070	0.680	0.250	797.4
0.080	0.680	0.240	822.2
0.090	0.680	0.230	845.2
0.100	0.680	0.220	867.8
0.110	0.680	0.210	891.8
0.120	0.680	0.200	921.8
0.130	0.680	0.190	978.4
0.140	0.680	0.180	1130.6
0.150	0.680	0.170	1310.4
0.160	0.680	0.160	1491.9
0.170	0.680	0.150	1675.4
0.180	0.680	0.140	1860.9
0.190	0.680	0.130	2047.9
0.200	0.680	0.120	2230.0
0.210	0.680	0.110	2345.2
0.220	0.680	0.100	2302.1
0.230	0.680	0.090	2183.8
0.240	0.680	0.080	2031.8
0.250	0.680	0.070	1860.0
0.260	0.680	0.060	1674.7
0.270	0.680	0.050	1477.9
0.280	0.680	0.040	1270.0
0.290	0.680	0.030	1050.6
0.300	0.680	0.020	817.8
0.310	0.680	0.010	567.8
0.320	0.680	-0.000	300.0
0.000	0.690	0.310	300.0
0.010	0.690	0.300	424.8
0.020	0.690	0.290	535.4
0.030	0.690	0.280	623.8
0.040	0.690	0.270	688.9
0.050	0.690	0.260	735.3
0.060	0.690	0.250	770.3
0.070	0.690	0.240	799.0
0.080	0.690	0.230	824.1
0.090	0.690	0.220	847.6
0.100	0.690	0.210	871.0
0.110	0.690	0.200	896.7
0.120	0.690	0.190	931.7
0.130	0.690	0.180	1016.9
0.140	0.690	0.170	1190.8
0.150	0.690	0.160	1372.6
0.160	0.690	0.150	1556.3
0.170	0.690	0.140	1742.1
0.180	0.690	0.130	1930.2
0.190	0.690	0.120	2118.9
0.200	0.690	0.110	2285.1
0.210	0.690	0.100	2295.4
0.220	0.690	0.090	2184.5
0.230	0.690	0.080	2033.1
0.240	0.690	0.070	1861.1
0.250	0.690	0.060	1675.5
0.260	0.690	0.050	1478.5
0.270	0.690	0.040	1270.5
0.280	0.690	0.030	1051.0
0.290	0.690	0.020	818.0
0.300	0.690	0.010	567.9
0.310	0.690	-0.000	300.0
0.000	0.700	0.300	300.0
0.010	0.700	0.290	425.2
0.020	0.700	0.280	536.2
0.030	0.700	0.270	624.8
0.040	0.700	0.260	690.1
0.050	0.700	0.250	736.6
0.060	0.700	0.240	771.7
0.070	0.700	0.230	800.7
0.080	0.700	0.220	826.2
0.090	0.700	0.210	850.2
0.100	0.700	0.200	874.6
0.110	0.700	0.190	902.6
0.120	0.700	0.180	946.2
0.130	0.700	0.170	1071.0
0.140	0.700	0.160	1252.3
0.150	0.700	0.150	1436.1
0.160	0.700	0.140	1622.1
0.170	0.700	0.130	1810.5
0.180	0.700	0.120	2001.2
0.190	0.700	0.110	2188.8
0.200	0.700	0.100	2279.6
0.210	0.700	0.090	2184.8
0.220	0.700	0.080	2034.4
0.230	0.700	0.070	1862.2
0.240	0.700	0.060	1676.3
0.250	0.700	0.050	1479.1
0.260	0.700	0.040	1271.0
0.270	0.700	0.030	1051.3
0.280	0.700	0.020	818.3
0.290	0.700	0.010	567.9
0.300	0.700	-0.000	300.0
0.000	0.710	0.290	300.0
0.010	0.710	0.280	425.5
0.020	0.710	0.270	536.9
0.030	0.710	0.260	625.9
0.040	0.710	0.250	691.4
0.050	0.710	0.240	738.0
0.060	0.710	0.230	773.3
0.070	0.710	0.220	802.4
0.080	0.710	0.210	828.3
0.090	0.710	0.200	853.0
0.100	0.710	0.190	878.7
0.110	0.710	0.180	910.1
0.120	0.710	0.170	970.4
0.130	0.710	0.160	1130.8
0.140	0.710	0.150	1314.9
0.150	0.710	0.140	1501.0
0.160	0.710	0.130	1689.4
0.170	0.710	0.120	1880.7
0.180	0.710	0.110	2074.0
0.190	0.710	0.100	2237.1
0.200	0.710	0.090	2183.9
0.210	0.710	0.080	2035.8
0.220	0.710	0.070	1863.3
0.230	0.710	0.060	1677.1
0.240	0.710	0.050	1479.8
0.250	0.710	0.040	1271.6
0.260	0.710	0.030	1051.7
0.270	0.710	0.020	818.5
0.280	0.710	0.010	568.0
0.290	0.710	0.000	300.0
0.000	0.720	0.280	300.0
0.010	0.720	0.270	425.9
0.020	0.720	0.260	537.7
0.030	0.720	0.250	627.0
0.040	0.720	0.240	692.7
0.050	0.720	0.230	739.3
0.060	0.720	0.220	774.8
0.070	0.720	0.210	804.3
0.080	0.720	0.200	830.7
0.090	0.720	0.190	856.1
0.100	0.720	0.180	883.5
0.110	0.720	0.170	920.2
0.120	0.720	0.160	1012.5
0.130	0.720	0.150	1192.5
0.140	0.720	0.140	1378.8
0.150	0.720	0.130	1567.2
0.160	0.720	0.120	1758.5
0.170	0.720	0.110	1953.0
0.180	0.720	0.100	2145.4
0.190	0.720	0.090	2180.2
0.200	0.720	0.080	2037.1
0.210	0.720	0.070	1864.4
0.220	0.720	0.060	1677.9
0.230	0.720	0.050	1480.4
0.240	0.720	0.040	1272.1
0.250	0.720	0.030	1052.1
0.260	0.720	0.020	818.8
0.270	0.720	0.010	568.1
0.280	0.720	0.000	300.0
0.000	0.730	0.270	300.0
0.010	0.730	0.260	426.2
0.020	0.730	0.250	538.5
0.030	0.730	0.240	628.2
0.040	0.730	0.230	694.0
0.050	0.730	0.220	740.8
0.060	0.730	0.210	776.5
0.070	0.730	0.200	806.3
0.080	0.730	0.190	833.2
0.090	0.730	0.180	859.7
0.100	0.730	0.170	889.4
0.110	0.730	0.160	935.4
0.120	0.730	0.150	1069.5
0.130	0.730	0.140	1255.5
0.140	0.730	0.130	1444.0
0.150	0.730	0.120	1635.1
0.160	0.730	0.110	1829.6
0.170	0.730	0.100	2027.5
0.180	0.730	0.090	2165.3
0.190	0.730	0.080	2038.4
0.200	0.730	0.070	1865.6
0.210	0.730	0.060	1678.8
0.220	0.730	0.050	1481.1
0.230	0.730	0.040	1272.6
0.240	0.730	0.030	1052.5
0.250	0.730	0.020	819.0
0.260	0.730	0.010	568.2
0.270	0.730	0.000	300.0
0.000	0.740	0.260	300.0
0.010	0.740	0.250	426.6
0.020	0.740	0.240	539.3
0.030	0.740	0.230	629.3
0.040	0.740	0.220	695.3
0.050	0.740	0.210	742.3
0.060	0.740	0.200	778.2
0.070	0.740	0.190	808.4
0.080	0.740	0.180	836.0
0.090	0.740	0.170	863.8
0.100	0.740	0.160	896.9
0.110	0.740	0.150	961.8
0.120	0.740	0.140	1131.1
0.130	0.740	0.130	1319.8
0.140	0.740	0.120	1510.8
0.150	0.740	0.110	1704.9
0.160	0.740	0.100	1903.2
0.170	0.740	0.090	2098.5
0.180	0.740	0.080	2039.3
0.190	0.740	0.070	1866.8
0.200	0.740	0.060	1679.6
0.210	0.740	0.050	1481.7
0.220	0.740	0.040	1273.1
0.230	0.740	0.030	1052.9
0.240	0.740	0.020	819.3
0.250	0.740	0.010	568.3
0.260	0.740	0.000	300.0
0.000	0.750	0.250	300.0
0.010	0.750	0.240	426.9
0.020	0.750	0.230	540.1
0.030	0.750	0.220	630.5
0.040	0.750	0.210	696.7
0.050	0.750	0.200	743.8
0.060	0.750	0.190	780.1
0.070	0.750	0.180	810.7
0.080	0.750	0.170	839.1
0.090	0.750	0.160	868.6
0.100	0.750	0.150	907.3
0.110	0.750	0.140	1008.2
0.120	0.750	0.130	1194.4
0.130	0.750	0.120	1385.4
0.140	0.750	0.110	1579.2
0.150	0.750	0.100	1777.0
0.160	0.750	0.090	1979.5
0.170	0.750	0.080	2039.0
0.180	0.750	0.070	1868.1
0.190	0.750	0.060	1680.5
0.200	0.750	0.050	1482.4
0.210	0.750	0.040	1273.6
0.220	0.750	0.030	1053.3
0.230	0.750	0.020	819.6
0.240	0.750	0.010	568.4
0.250	0.750	0.000	300.0
0.000	0.760	0.240	300.0
0.010	0.760	0.230	427.3
0.020	0.760	0.220	540.9
0.030	0.760	0.210	631.7
0.040	0.760	0.200	698.1
0.050	0.760	0.190	745.4
0.060	0.760	0.180	782.0
0.070	0.760	0.170	813.1
0.080	0.760	0.160	842.5
0.090	0.760	0.150	874.4
0.100	0.760	0.140	923.4
0.110	0.760	0.130	1068.1
0.120	0.760	0.120	1259.0
0.130	0.760	0.110	1452.6
0.140	0.760	0.100	1649.7
0.150	0.760	0.090	1852.0
0.160	0.760	0.080	2028.3
0.170	0.760	0.070	1869.4
0.180	0.760	0.060	1681.4
0.190	0.760	0.050	1483.0
0.200	0.760	0.040	1274.1
0.210	0.760	0.030	1053.7
0.220	0.760	0.020	819.8
0.230	0.760	0.010	568.5
0.240	0.760	0.000	300.0
0.000	0.770	0.230	300.0
0.010	0.770	0.220	427.7
0.020	0.770	0.210	541.7
0.030	0.770	0.200	632.9
0.040	0.770	0.190	699.5
0.050	0.770	0.180	747.1
0.060	0.770	0.170	784.0
0.070	0.770	0.160	815.9
0.080	0.770	0.150	846.5
0.090	0.770	0.140	882.0
0.100	0.770	0.130	952.9
0.110	0.770	0.120	1131.5
0.120	0.770	0.110	1325.1
0.130	0.770	0.100	1521.7
0.140	0.770	0.090	1722.8
0.150	0.770	0.080	1929.9
0.160	0.770	0.070	1870.8
0.170	0.770	0.060	1682.4
0.180	0.770	0.050	1483.7
0.190	0.770	0.040	1274.6
0.200	0.770	0.030	1054.1
0.210	0.770	0.020	820.1
0.220	0.770	0.010	568.6
0.230	0.770	0.000	300.0
0.000	0.780	0.220	300.0
0.010	0.780	0.210	428.0
0.020	0.780	0.200	542.6
0.030	0.780	0.190	634.1
0.040	0.780	0.180	701.0
0.050	0.780	0.170	748.9
0.060	0.780	0.160	786.3
0.070	0.780	0.150	818.9
0.080	0.780	0.140	851.3
0.090	0.780	0.130	892.7
0.100	0.780	0.120	1004.2
0.110	0.780	0.110	1196.4
0.120	0.780	0.100	1392.7
0.130	0.780	0.090	1592.9
0.140	0.780	0.080	1799.3
0.150	0.780	0.070	1872.1
0.160	0.780	0.060	1683.4
0.170	0.780	0.050	1484.4
0.180	0.780	0.040	1275.1
0.190	0.780	0.030	1054.5
0.200	0.780	0.020	820.3
0.210	0.780	0.010	568.7
0.220	0.780	0.000	300.0
0.000	0.790	0.210	300.0
0.010	0.790	0.200	428.4
0.020	0.790	0.190	543.4
0.030	0.790	0.180	635.4
0.040	0.790	0.170	702.6
0.050	0.790	0.160	750.8
0.060	0.790	0.150	788.6
0.070	0.790	0.140	822.3
0.080	0.790	0.130	857.1
0.090	0.790	0.120	910.1
0.100	0.790	0.110	1066.7
0.110	0.790	0.100	1262.9
0.120	0.790	0.090	1462.4
0.130	0.790	0.080	1667.1
0.140	0.790	0.070	1867.7
0.150	0.790	0.060	1684.4
0.160	0.790	0.050	1485.1
0.170	0.790	0.040	1275.7
0.180	0.790	0.030	1054.9
0.190	0.790	0.020	820.6
0.200	0.790	0.010	568.8
0.210	0.790	0.000	300.0
0.000	0.800	0.200	300.0
0.010	0.800	0.190	428.7
0.020	0.800	0.180	544.3
0.030	0.800	0.170	636.7
0.040	0.800	0.160	704.2
0.050	0.800	0.150	752.8
0.060	0.800	0.140	791.3
0.070	0.800	0.130	826.2
0.080	0.800	0.120	864.8
0.090	0.800	0.110	943.8
0.100	0.800	0.100	1131.9
0.110	0.800	0.090	1331.0
0.120	0.800	0.080	1534.4
0.130	0.800	0.070	1745.2
0.140	0.800	0.060	1685.5
0.150	0.800	0.050	1485.8
0.160	0.800	0.040	1276.2
0.170	0.800	0.030	1055.3
0.180	0.800	0.020	820.8
0.190	0.800	0.010	568.9
0.200	0.800	0.000	300.0
0.000	0.810	0.190	300.0
0.010	0.810	0.180	429.1
0.020	0.810	0.170	545.2
0.030	0.810	0.160	638.0
0.040	0.810	0.150	705.9
0.050	0.810	0.140	754.9
0.060	0.810	0.130	794.2
0.070	0.810	0.120	830.8
0.080	0.810	0.110	876.0
0.090	0.810	0.100	1000.4
0.100	0.810	0.090	1198.7
0.110	0.810	0.080	1401.2
0.120	0.810	0.070	1609.8
0.130	0.810	0.060	1686.8
0.140	0.810	0.050	1486.5
0.150	0.810	0.040	1276.7
0.160	0.810	0.030	1055.7
0.170	0.810	0.020	821.1
0.180	0.810	0.010	568.9
0.190	0.810	0.000	300.0
0.000	0.820	0.180	300.0
0.010	0.820	0.170	429.5
0.020	0.820	0.160	546.1
0.030	0.820	0.150	639.4
0.040	0.820	0.140	707.7
0.050	0.820	0.130	757.2
0.060	0.820	0.120	797.5
0.070	0.820	0.110	836.7
0.080	0.820	0.100	895.1
0.090	0.820	0.090	1065.3
0.100	0.820	0.080	1267.3
0.110	0.820	0.070	1474.1
0.120	0.820	0.060	1686.5
0.130	0.820	0.050	1487.3
0.140	0.820	0.040	1277.3
0.150	0.820	0.030	1056.1
0.160	0.820	0.020	821.4
0.170	0.820	0.010	569.0
0.180	0.820	0.000	300.0
0.000	0.830	0.170	300.0
0.010	0.830	0.160	429.9
0.020	0.830	0.150	547.0
0.030	0.830	0.140	640.8
0.040	0.830	0.130	709.5
0.050	0.830	0.120	759.7
0.060	0.830	0.110	801.3
0.070	0.830	0.100	844.5
0.080	0.830	0.090	934.9
0.090	0.830	0.080	1132.4
0.100	0.830	0.070	1338.0
0.110	0.830	0.060	1550.8
0.120	0.830	0.050	1488.0
0.130	0.830	0.040	1277.8
0.140	0.830	0.030	1056.5
0.150	0.830	0.020	821.6
0.160	0.830	0.010	569.1
0.170	0.830	-0.000	300.0
0.000	0.840	0.160	300.0
0.010	0.840	0.150	430.3
0.020	0.840	0.140	547.9
0.030	0.840	0.130	642.3
0.040	0.840	0.120	711.5
0.050	0.840	0.110	762.4
0.060	0.840	0.100	805.8
0.070	0.840	0.090	856.2
0.080	0.840	0.080	996.6
0.090	0.840	0.070	1201.4
0.100	0.840	0.060	1411.8
0.110	0.840	0.050	1488.9
0.120	0.840	0.040	1278.3
0.130	0.840	0.030	1056.9
0.140	0.840	0.020	821.9
0.150	0.840	0.010	569.2
0.160	0.840	0.000	300.0
0.000	0.850	0.150	300.0
0.010	0.850	0.140	430.6
0.020	0.850	0.130	548.9
0.030	0.850	0.120	643.8
0.040	0.850	0.110	713.6
0.050	0.850	0.100	765.5
0.060	0.850	0.090	811.6
0.070	0.850	0.080	878.3
0.080	0.850	0.070	1063.8
0.090	0.850	0.060	1272.7
0.100	0.850	0.050	1489.7
0.110	0.850	0.040	1278.9
0.120	0.850	0.030	1057.3
0.130	0.850	0.020	822.1
0.140	0.850	0.010	569.3
0.150	0.850	0.000	300.0
0.000	0.860	0.140	300.0
0.010	0.860	0.130	431.0
0.020	0.860	0.120	549.8
0.030	0.860	0.110	645.4
0.040	0.860	0.100	715.9
0.050	0.860	0.090	769.2
0.060	0.860	0.080	819.5
0.070	0.860	0.070	926.5
0.080	0.860	0.060	1133.1
0.090	0.860	0.050	1347.5
0.100	0.860	0.040	1279.5
0.110	0.860	0.030	1057.7
0.120	0.860	0.020	822.4
0.130	0.860	0.010	569.4
0.140	0.860	0.000	300.0
0.000	0.870	0.130	300.0
0.010	0.870	0.120	431.4
0.020	0.870	0.110	550.8
0.030	0.870	0.100	647.1
0.040	0.870	0.090	718.4
0.050	0.870	0.080	773.5
0.060	0.870	0.070	832.2
0.070	0.870	0.060	992.7
0.080	0.870	0.050	1204.9
0.090	0.870	0.040	1280.0
0.100	0.870	0.030	1058.1
0.110	0.870	0.020	822.7
0.120	0.870	0.010	569.5
0.130	0.870	0.000	300.0
0.000	0.880	0.120	300.0
0.010	0.880	0.110	431.8
0.020	0.880	0.100	551.8
0.030	0.880	0.090	648.9
0.040	0.880	0.080	721.3
0.050	0.880	0.070	779.1
0.060	0.880	0.060	859.8
0.070	0.880	0.050	1062.1
0.080	0.880	0.040	1280.7
0.090	0.880	0.030	1058.5
0.100	0.880	0.020	822.9
0.110	0.880	0.010	569.6
0.120	0.880	0.000	300.0
0.000	0.890	0.110	300.0
0.010	0.890	0.100	432.2
0.020	0.890	0.090	552.9
0.030	0.890	0.080	650.8
0.040	0.890	0.070	724.6
0.050	0.890	0.060	787.2
0.060	0.890	0.050	918.7
0.070	0.890	0.040	1134.2
0.080	0.890	0.030	1058.9
0.090	0.890	0.020	823.2
0.100	0.890	0.010	569.7
0.110	0.890	0.000	300.0
0.000	0.900	0.100	300.0
0.010	0.900	0.090	432.6
0.020	0.900	0.080	554.0
0.030	0.900	0.070	652.9
0.040	0.900	0.060	728.6
0.050	0.900	0.050	801.7
0.060	0.900	0.040	987.9
0.070	0.900	0.030	1059.3
0.080	0.900	0.020	823.4
0.090	0.900	0.010	569.8
0.100	0.900	0.000	300.0
0.000	0.910	0.090	300.0
0.010	0.910	0.080	433.0
0.020	0.910	0.070	555.1
0.030	0.910	0.060	655.2
0.040	0.910	0.050	733.9
0.050	0.910	0.040	841.9
0.060	0.910	0.030	1059.7
0.070	0.910	0.020	823.7
0.080	0.910	0.010	569.9
0.090	0.910	0.000	300.0
0.000	0.920	0.080	300.0
0.010	0.920	0.070	433.5
0.020	0.920	0.060	556.3
0.030	0.920	0.050	657.9
0.040	0.920	0.040	742.2
0.050	0.920	0.030	909.3
0.060	0.920	0.020	824.0
0.070	0.920	0.010	570.0
0.080	0.920	0.000	300.0
0.000	0.930	0.070	300.0
0.010	0.930	0.060	433.9
0.020	0.930	0.050	557.6
0.030	0.930	0.040	661.2
0.040	0.930	0.030	763.2
0.050	0.930	0.020	824.2
0.060	0.930	0.010	570.1
0.070	0.930	-0.000	300.0
0.000	0.940	0.060	300.0
0.010	0.940	0.050	434.3
0.020	0.940	0.040	559.0
0.030	0.940	0.030	665.8
0.040	0.940	0.020	824.5
0.050	0.940	0.010	570.2
0.060	0.940	-0.000	300.0
0.000	0.950	0.050	300.0
0.010	0.950	0.040	434.8
0.020	0.950	0.030	560.6
0.030	0.950	0.020	676.2
0.040	0.950	0.010	570.2
0.050	0.950	-0.000	300.0
0.000	0.960	0.040	300.0
0.010	0.960	0.030	435.2
0.020	0.960	0.020	562.7
0.030	0.960	0.010	570.3
0.040	0.960	0.000	300.0
0.000	0.970	0.030	300.0
0.010	0.970	0.020	435.7
0.020	0.970	0.010	570.4
0.030	0.970	0.000	300.0
0.000	0.980	0.020	300.0
0.010	0.980	0.010	436.2
0.020	0.980	0.000	300.0
0.000	0.990	0.010	300.0
0.010	0.990	0.000	300.0
0.000	1.000	0.000	300.0
